BookId,AuthorId
2066,2717
2067,2718
2068,2719
2069,2720
2070,2721
2071,2722
2072,2723
2073,2724
2074,2725
2075,2726
2076,2727
2076,2728
2077,2729
2078,2730
2079,2731
2080,2732
2081,2733
2082,2734
2083,2735
2084,2736
2085,2737
2086,2738
2087,2739
2088,2740
2089,2741
2090,2742
2091,2743
2092,2744
2093,2745
2093,2746
2093,2747
2093,2748
2094,2749
2094,2750
2095,2751
2096,2752
2096,2753
2097,2754
2098,2755
2099,2756
2099,2757
2100,2758
2101,2759
2101,2760
2102,2761
2103,2762
2103,2763
2104,2764
2105,2765
2106,2766
2107,2767
2107,2768
2108,2769
2108,2770
2108,2771
2108,2772
2109,2773
2110,2774
2111,2775
2111,2776
2112,2777
2113,2778
2114,2779
2115,2780
2116,2781
2116,2782
2117,2783
2118,2784
2119,2785
2120,2786
2121,2787
2122,2788
2123,2789
2123,2790
2124,2791
2125,2792
2126,2793
2127,2794
2128,2795
2129,2796
2130,2797
2131,2798
2131,2799
2131,2800
2132,2801
2132,2802
2133,2803
2134,2804
2135,2805
2136,2806
2137,2807
2138,2808
2139,2809
2140,2810
2141,2811
2142,2812
2142,2813
2142,2814
2143,2815
2143,2816
2143,2817
2144,2818
2145,2819
2146,2820
2146,2821
2147,2822
2148,2823
2149,2824
2150,2825
2151,2826
2151,2827
2152,2828
2153,2829
2154,2830
2155,2831
2156,2832
2157,2833
2157,2834
2158,2835
2158,2836
2159,2837
2160,2838
2161,2839
2162,2840
2163,2841
2163,2842
2163,2843
2164,2844
2165,2845
2166,2846
2166,2847
2167,2848
2168,2849
2168,2850
2169,2851
2170,2852
2171,2853
2172,2854
2173,2855
2174,2856
2175,2857
2176,2858
2176,2859
2177,2860
2177,2861
2178,2862
2179,2863
2180,2864
2181,2865
2181,2866
2182,2867
2183,2868
2184,2869
2185,2870
2186,2871
2187,2872
2187,2873
2188,2874
2189,2875
2190,2876
2191,2877
2191,2878
2192,2879
2193,2880
2194,2881
2195,2882
2196,2883
2197,2884
2198,2885
2199,2886
2200,2887
2201,2888
2202,2889
2203,2890
2204,2891
2205,2892
2206,2893
2206,2894
2206,2895
2206,2896
2206,2897
2206,2898
2206,2899
2206,2900
2206,2901
2206,2902
2206,2903
2206,2904
2206,2905
2206,2906
2207,2907
2208,2908
2209,2909
2210,2910
2211,2911
2211,2912
2212,2913
2213,2914
2214,2915
2214,2916
2214,2917
2215,2918
2216,2919
2217,2920
2218,2921
2219,2922
2220,2923
2220,2924
2221,2925
2222,2926
2223,2927
2224,2928
2225,2929
2226,2930
2226,2931
2227,2932
2228,2933
2229,2934
2230,2935
2231,2936
2232,2937
2233,2938
2234,2939
2235,2940
2236,2941
2237,2942
2238,2943
2239,2944
2239,2945
2240,2946
2241,2947
2242,2948
2243,2949
2244,2950
2244,2951
2245,2952
2246,2953
2247,2954
2247,2955
2248,2956
2248,2957
2249,2958
2250,2959
2251,2960
2252,2961
2253,2962
2254,2963
2255,2964
2256,2965
2257,2966
2258,2967
2259,2968
2259,2969
2260,2970
2261,2971
2261,2972
2262,2973
2263,2974
2264,2975
2265,2976
2266,2977
2267,2978
2268,2979
2269,2980
2270,2981
2271,2982
2272,2983
2272,2984
2273,2985
2274,2986
2275,2987
2276,2988
2277,2989
2278,2990
2279,2991
2280,2992
2281,2993
2282,2994
2283,2995
2284,2996
2285,2997
2286,2998
2286,2999
2287,3000
2288,3001
2289,3002
2290,3003
2291,3004
2291,3005
2292,3006
2292,3007
2293,3008
2294,3009
2295,3010
2295,3011
2296,3012
2297,3013
2297,3014
2298,3015
2299,3016
2300,3017
2300,3018
2301,3019
2302,3020
2303,3021
2304,3022
2305,3023
2306,3024
2307,3025
2308,3026
2309,3027
2309,3028
2309,3029
2310,3030
2311,3031
2311,3032
2311,3033
2312,3034
2313,3035
2314,3036
2315,3037
2315,3038
2316,3039
2317,3040
2318,3041
2318,3042
2319,3043
2320,3044
2321,3045
2322,3046
2323,3047
2324,3048
2324,3049
2325,3050
2326,3051
2326,3052
2327,3053
2328,3054
2328,3055
2328,3056
2329,3057
2329,3058
2329,3059
2330,3060
2331,3061
2332,3062
2333,3063
2334,3064
2335,3065
2336,3066
2336,3067
2336,3068
2337,3069
2337,3070
2338,3071
2339,3072
2340,3073
2341,3074
2342,3075
2342,3076
2342,3077
2343,3078
2344,3079
2345,3080
2346,3081
2347,3082
2348,3083
2349,3084
2349,3085
2350,3086
2351,3087
2352,3088
2352,3089
2353,3090
2353,3091
2353,3092
2353,3093
2353,3094
2353,3095
2353,3096
2353,3097
2353,3098
2353,3099
2354,3100
2354,3101
2355,3102
2356,3103
2357,3104
2358,3105
2358,3106
2359,3107
2360,3108
2361,3109
2362,3110
2363,3111
2364,3112
2365,3113
2366,3114
2366,3115
2366,3116
2367,3117
2368,3118
2369,3119
2370,3120
2370,3121
2370,3122
2371,3123
2372,3124
2373,3125
2374,3126
2375,3127
2376,3128
2377,3129
2378,3130
2379,3131
2380,3132
2381,3133
2382,3134
2383,3135
2384,3136
2385,3137
2386,3138
2387,3139
2388,3140
2389,3141
2390,3142
2391,3143
2392,3144
2393,3145
2394,3146
2395,3147
2395,3148
2396,3149
2397,3150
2397,3151
2397,3152
2397,3153
2398,3154
2399,3155
2400,3156
2401,3157
2402,3158
2403,3159
2403,3160
2403,3161
2404,3162
2405,3163
2406,3164
2407,3165
2408,3166
2409,3167
2410,3168
2411,3169
2412,3170
2412,3171
2413,3172
2414,3173
2415,3174
2415,3175
2415,3176
2416,3177
2417,3178
2418,3179
2418,3180
2419,3181
2420,3182
2421,3183
2422,3184
2423,3185
2424,3186
2425,3187
2426,3188
2426,3189
2427,3190
2428,3191
2429,3192
2430,3193
2431,3194
2431,3195
2432,3196
2433,3197
2434,3198
2434,3199
2435,3200
2436,3201
2437,3202
2438,3203
2439,3204
2440,3205
2441,3206
2442,3207
2442,3208
2443,3209
2444,3210
2445,3211
2446,3212
2446,3213
2447,3214
2448,3215
2449,3216
2450,3217
2451,3218
2451,3219
2452,3220
2453,3221
2454,3222
2455,3223
2456,3224
2457,3225
2458,3226
2459,3227
2459,3228
2459,3229
2460,3230
2460,3231
2461,3232
2462,3233
2463,3234
2464,3235
2465,3236
2466,3237
2467,3238
2467,3239
2468,3240
2469,3241
2470,3242
2471,3243
2472,3244
2472,3245
2473,3246
2474,3247
2474,3248
2475,3249
2476,3250
2476,3251
2477,3252
2478,3253
2479,3254
2479,3255
2479,3256
2480,3257
2481,3258
2482,3259
2482,3260
2483,3261
2484,3262
2484,3263
2484,3264
2485,3265
2486,3266
2487,3267
2488,3268
2489,3269
2490,3270
2490,3271
2490,3272
2491,3273
2492,3274
2492,3275
2492,3276
2493,3277
2494,3278
2495,3279
2496,3280
2497,3281
2498,3282
2499,3283
2499,3284
2499,3285
2499,3286
2500,3287
2501,3288
2502,3289
2503,3290
2504,3291
2505,3292
2506,3293
2507,3294
2508,3295
2509,3296
2510,3297
2511,3298
2512,3299
2513,3300
2513,3301
2514,3302
2514,3303
2514,3304
2514,3305
2515,3306
2516,3307
2517,3308
2518,3309
2519,3310
2520,3311
2520,3312
2521,3313
2521,3314
2522,3315
2523,3316
2524,3317
2525,3318
2525,3319
2526,3320
2526,3321
2527,3322
2528,3323
2529,3324
2530,3325
2531,3326
2532,3327
2533,3328
2534,3329
2535,3330
2535,3331
2536,3332
2537,3333
2538,3334
2539,3335
2540,3336
2541,3337
2541,3338
2541,3339
2542,3340
2543,3341
2544,3342
2545,3343
2546,3344
2547,3345
2548,3346
2548,3347
2548,3348
2549,3349
2550,3350
2551,3351
2552,3352
2553,3353
2554,3354
2555,3355
2556,3356
2556,3357
2557,3358
2557,3359
2558,3360
2559,3361
2559,3362
2560,3363
2560,3364
2561,3365
2562,3366
2563,3367
2564,3368
2565,3369
2566,3370
2567,3371
2568,3372
2568,3373
2569,3374
2569,3375
2570,3376
2571,3377
2571,3378
2572,3379
2573,3380
2574,3381
2575,3382
2576,3383
2577,3384
2578,3385
2579,3386
2580,3387
2581,3388
2582,3389
2582,3390
2583,3391
2584,3392
2585,3393
2586,3394
2587,3395
2588,3396
2589,3397
2590,3398
2591,3399
2592,3400
2593,3401
2594,3402
2595,3403
2596,3404
2597,3405
2597,3406
2598,3407
2598,3408
2599,3409
2600,3410
2600,3411
2601,3412
2602,3413
2603,3414
2604,3415
2604,3416
2605,3417
2606,3418
2607,3419
2608,3420
2609,3421
2610,3422
2611,3423
2612,3424
2613,3425
2614,3426
2615,3427
2616,3428
2617,3429
2618,3430
2619,3431
2619,3432
2620,3433
2620,3434
2621,3435
2622,3436
2623,3437
2624,3438
2625,3439
2626,3440
2627,3441
2627,3442
2628,3443
2628,3444
2629,3445
2630,3446
2631,3447
2632,3448
2633,3449
2634,3450
2635,3451
2636,3452
2637,3453
2637,3454
2638,3455
2639,3456
2640,3457
2641,3458
2642,3459
2643,3460
2643,3461
2644,3462
2645,3463
2646,3464
2647,3465
2647,3466
2648,3467
2648,3468
2649,3469
2650,3470
2650,3471
2651,3472
2652,3473
2653,3474
2654,3475
2655,3476
2655,3477
2655,3478
2655,3479
2656,3480
2656,3481
2657,3482
2658,3483
2659,3484
2660,3485
2661,3486
2662,3487
2663,3488
2663,3489
2664,3490
2665,3491
2666,3492
2667,3493
2668,3494
2669,3495
2670,3496
2670,3497
2671,3498
2672,3499
2673,3500
2674,3501
2675,3502
2676,3503
2676,3504
2677,3505
2678,3506
2678,3507
2678,3508
2678,3509
2678,3510
2679,3511
2680,3512
2680,3513
2681,3514
2682,3515
2683,3516
2684,3517
2685,3518
2686,3519
2686,3520
2687,3521
2688,3522
2689,3523
2689,3524
2690,3525
2691,3526
2692,3527
2693,3528
2694,3529
2695,3530
2696,3531
2697,3532
2698,3533
2698,3534
2699,3535
2700,3536
2701,3537
2701,3538
2702,3539
2703,3540
2704,3541
2705,3542
2706,3543
2707,3544
2708,3545
2709,3546
2709,3547
2710,3548
2711,3549
2712,3550
2713,3551
2714,3552
2715,3553
2716,3554
2717,3555
2718,3556
2719,3557
2720,3558
2721,3559
2722,3560
2722,3561
2723,3562
2724,3563
2725,3564
2726,3565
2727,3566
2728,3567
2729,3568
2729,3569
2729,3570
2730,3571
2731,3572
2732,3573
2732,3574
2733,3575
2733,3576
2734,3577
2735,3578
2736,3579
2737,3580
2738,3581
2738,3582
2739,3583
2740,3584
2741,3585
2741,3586
2742,3587
2743,3588
2744,3589
2745,3590
2746,3591
2747,3592
2748,3593
2749,3594
2750,3595
2750,3596
2751,3597
2752,3598
2753,3599
2753,3600
2754,3601
2755,3602
2756,3603
2757,3604
2758,3605
2758,3606
2759,3607
2760,3608
2760,3609
2761,3610
2762,3611
2763,3612
2763,3613
2764,3614
2765,3615
2766,3616
2767,3617
2767,3618
2768,3619
2769,3620
2770,3621
2771,3622
2772,3623
2773,3624
2773,3625
2774,3626
2775,3627
2776,3628
2777,3629
2778,3630
2779,3631
2780,3632
2781,3633
2782,3634
2782,3635
2782,3636
2783,3637
2784,3638
2785,3639
2785,3640
2786,3641
2786,3642
2787,3643
2788,3644
2789,3645
2790,3646
2791,3647
2792,3648
2793,3649
2794,3650
2795,3651
2796,3652
2797,3653
2797,3654
2797,3655
2798,3656
2799,3657
2800,3658
2801,3659
2802,3660
2803,3661
2804,3662
2804,3663
2805,3664
2806,3665
2807,3666
2808,3667
2809,3668
2810,3669
2811,3670
2812,3671
2813,3672
2814,3673
2815,3674
2816,3675
2817,3676
2818,3677
2819,3678
2820,3679
2821,3680
2822,3681
2823,3682
2824,3683
2825,3684
2826,3685
2827,3686
2828,3687
2829,3688
2830,3689
2831,3690
2832,3691
2833,3692
2834,3693
2834,3694
2835,3695
2836,3696
2837,3697
2837,3698
2838,3699
2839,3700
2840,3701
2841,3702
2842,3703
2843,3704
2843,3705
2843,3706
2844,3707
2844,3708
2845,3709
2846,3710
2847,3711
2848,3712
2849,3713
2850,3714
2851,3715
2851,3716
2852,3717
2852,3718
2853,3719
2854,3720
2855,3721
2856,3722
2857,3723
2858,3724
2859,3725
2860,3726
2861,3727
2862,3728
2863,3729
2864,3730
2865,3731
2866,3732
2866,3733
2867,3734
2867,3735
2868,3736
2869,3737
2870,3738
2871,3739
2872,3740
2873,3741
2873,3742
2874,3743
2875,3744
2875,3745
2875,3746
2876,3747
2877,3748
2877,3749
2878,3750
2879,3751
2880,3752
2881,3753
2882,3754
2883,3755
2884,3756
2885,3757
2885,3758
2886,3759
2887,3760
2888,3761
2889,3762
2890,3763
2891,3764
2892,3765
2892,3766
2893,3767
2894,3768
2895,3769
2895,3770
2896,3771
2896,3772
2897,3773
2898,3774
2899,3775
2900,3776
2901,3777
2902,3778
2903,3779
2903,3780
2904,3781
2905,3782
2906,3783
2906,3784
2906,3785
2906,3786
2907,3787
2908,3788
2909,3789
2910,3790
2910,3791
2911,3792
2912,3793
2913,3794
2914,3795
2915,3796
2916,3797
2917,3798
2918,3799
2919,3800
2920,3801
2921,3802
2922,3803
2922,3804
2922,3805
2923,3806
2924,3807
2925,3808
2926,3809
2926,3810
2927,3811
2928,3812
2929,3813
2930,3814
2931,3815
2931,3816
2932,3817
2933,3818
2934,3819
2934,3820
2934,3821
2935,3822
2936,3823
2937,3824
2937,3825
2937,3826
2937,3827
2937,3828
2937,3829
2937,3830
2937,3831
2938,3832
2939,3833
2940,3834
2941,3835
2942,3836
2943,3837
2944,3838
2945,3839
2946,3840
2947,3841
2947,3842
2948,3843
2949,3844
2950,3845
2950,3846
2951,3847
2952,3848
2952,3849
2953,3850
2954,3851
2955,3852
2956,3853
2956,3854
2957,3855
2958,3856
2959,3857
2960,3858
2960,3859
2961,3860
2962,3861
2963,3862
2964,3863
2965,3864
2966,3865
2967,3866
2967,3867
2968,3868
2969,3869
2970,3870
2971,3871
2972,3872
2973,3873
2974,3874
2975,3875
2975,3876
2975,3877
2975,3878
2975,3879
2975,3880
2975,3881
2975,3882
2975,3883
2975,3884
2975,3885
2975,3886
2975,3887
2975,3888
2975,3889
2976,3890
2976,3891
2977,3892
2978,3893
2979,3894
2980,3895
2981,3896
2982,3897
2982,3898
2983,3899
2983,3900
2984,3901
2985,3902
2986,3903
2986,3904
2987,3905
2988,3906
2988,3907
2988,3908
2989,3909
2990,3910
2990,3911
2991,3912
2992,3913
2993,3914
2994,3915
2995,3916
2996,3917
2997,3918
2998,3919
2999,3920
2999,3921
2999,3922
3000,3923
3001,3924
3002,3925
3002,3926
3003,3927
3004,3928
3005,3929
3006,3930
3007,3931
3008,3932
3009,3933
3009,3934
3010,3935
3010,3936
3011,3937
3012,3938
3013,3939
3014,3940
3014,3941
3015,3942
3016,3943
3017,3944
3018,3945
3019,3946
3020,3947
3020,3948
3020,3949
3021,3950
3022,3951
3022,3952
3022,3953
3023,3954
3024,3955
3025,3956
3026,3957
3027,3958
3028,3959
3029,3960
3030,3961
3031,3962
3032,3963
3033,3964
3034,3965
3035,3966
3036,3967
3037,3968
3037,3969
3037,3970
3038,3971
3039,3972
3040,3973
3041,3974
3041,3975
3042,3976
3043,3977
3044,3978
3044,3979
3045,3980
3046,3981
3047,3982
3048,3983
3048,3984
3049,3985
3050,3986
3051,3987
3052,3988
3053,3989
3054,3990
3055,3991
3055,3992
3055,3993
3055,3994
3056,3995
3057,3996
3058,3997
3059,3998
3060,3999
3061,4000
3062,4001
3062,4002
3063,4003
3064,4004
3065,4005
3065,4006
3066,4007
3067,4008
3068,4009
3069,4010
3070,4011
3071,4012
3072,4013
3073,4014
3074,4015
3075,4016
3075,4017
3076,4018
3077,4019
3077,4020
3078,4021
3078,4022
3079,4023
3080,4024
3081,4025
3082,4026
3082,4027
3082,4028
3082,4029
3083,4030
3084,4031
3085,4032
3085,4033
3086,4034
3086,4035
3086,4036
3086,4037
3086,4038
3086,4039
3086,4040
3086,4041
3086,4042
3086,4043
3087,4044
3088,4045
3088,4046
3088,4047
3089,4048
3090,4049
3091,4050
3092,4051
3093,4052
3093,4053
3094,4054
3094,4055
3095,4056
3096,4057
3097,4058
3098,4059
3098,4060
3099,4061
3100,4062
3101,4063
3101,4064
3102,4065
3103,4066
3104,4067
3105,4068
3106,4069
3106,4070
3107,4071
3108,4072
3109,4073
3110,4074
3111,4075
3112,4076
3112,4077
3113,4078
3114,4079
3115,4080
3116,4081
3117,4082
3118,4083
3119,4084
3119,4085
3120,4086
3121,4087
3122,4088
3123,4089
3124,4090
3124,4091
3124,4092
3125,4093
3126,4094
3127,4095
3128,4096
3129,4097
3129,4098
3130,4099
3131,4100
3132,4101
3133,4102
3134,4103
3135,4104
3136,4105
3137,4106
3138,4107
3139,4108
3139,4109
3140,4110
3141,4111
3142,4112
3143,4113
3144,4114
3145,4115
3146,4116
3147,4117
3148,4118
3149,4119
3149,4120
3150,4121
3151,4122
3151,4123
3152,4124
3153,4125
3154,4126
3155,4127
3156,4128
3156,4129
3157,4130
3158,4131
3159,4132
3160,4133
3161,4134
3162,4135
3162,4136
3163,4137
3163,4138
3164,4139
3165,4140
3166,4141
3167,4142
3168,4143
3168,4144
3169,4145
3170,4146
3171,4147
3172,4148
3172,4149
3173,4150
3174,4151
3175,4152
3176,4153
3177,4154
3178,4155
3179,4156
3180,4157
3181,4158
3181,4159
3181,4160
3182,4161
3183,4162
3184,4163
3185,4164
3186,4165
3187,4166
3188,4167
3189,4168
3190,4169
3191,4170
3191,4171
3192,4172
3193,4173
3194,4174
3195,4175
3196,4176
3196,4177
3197,4178
3198,4179
3199,4180
3200,4181
3201,4182
3202,4183
3203,4184
3203,4185
3204,4186
3205,4187
3205,4188
3206,4189
3207,4190
3208,4191
3209,4192
3210,4193
3211,4194
3212,4195
3212,4196
3213,4197
3214,4198
3215,4199
3216,4200
3217,4201
3218,4202
3219,4203
3220,4204
3221,4205
3222,4206
3223,4207
3224,4208
3225,4209
3225,4210
3226,4211
3226,4212
3226,4213
3227,4214
3228,4215
3229,4216
3230,4217
3231,4218
3232,4219
3232,4220
3233,4221
3234,4222
3234,4223
3235,4224
3236,4225
3237,4226
3238,4227
3239,4228
3240,4229
3241,4230
3242,4231
3243,4232
3243,4233
3244,4234
3245,4235
3246,4236
3247,4237
3248,4238
3249,4239
3250,4240
3251,4241
3252,4242
3253,4243
3254,4244
3255,4245
3256,4246
3256,4247
3256,4248
3257,4249
3258,4250
3259,4251
3260,4252
3261,4253
3262,4254
3263,4255
3264,4256
3265,4257
3266,4258
3267,4259
3268,4260
3269,4261
3270,4262
3271,4263
3272,4264
3272,4265
3273,4266
3274,4267
3275,4268
3275,4269
3276,4270
3277,4271
3278,4272
3279,4273
3279,4274
3280,4275
3281,4276
3281,4277
3282,4278
3282,4279
3282,4280
3283,4281
3284,4282
3285,4283
3286,4284
3286,4285
3287,4286
3288,4287
3289,4288
3290,4289
3291,4290
3292,4291
3292,4292
3293,4293
3294,4294
3294,4295
3295,4296
3296,4297
3297,4298
3298,4299
3299,4300
3300,4301
3301,4302
3301,4303
3302,4304
3303,4305
3304,4306
3305,4307
3306,4308
3307,4309
3308,4310
3308,4311
3309,4312
3310,4313
3310,4314
3311,4315
3312,4316
3313,4317
3314,4318
3315,4319
3315,4320
3316,4321
3316,4322
3317,4323
3317,4324
3318,4325
3319,4326
3319,4327
3320,4328
3321,4329
3322,4330
3323,4331
3323,4332
3324,4333
3325,4334
3325,4335
3326,4336
3327,4337
3328,4338
3329,4339
3330,4340
3331,4341
3332,4342
3333,4343
3334,4344
3335,4345
3336,4346
3337,4347
3338,4348
3339,4349
3340,4350
3341,4351
3342,4352
3342,4353
3343,4354
3344,4355
3345,4356
3346,4357
3346,4358
3347,4359
3348,4360
3349,4361
3349,4362
3349,4363
3350,4364
3351,4365
3351,4366
3351,4367
3352,4368
3353,4369
3354,4370
3355,4371
3356,4372
3356,4373
3357,4374
3358,4375
3359,4376
3360,4377
3361,4378
3361,4379
3362,4380
3363,4381
3364,4382
3364,4383
3364,4384
3365,4385
3366,4386
3367,4387
3368,4388
3369,4389
3370,4390
3371,4391
3372,4392
3373,4393
3374,4394
3375,4395
3376,4396
3376,4397
3377,4398
3377,4399
3377,4400
3378,4401
3379,4402
3380,4403
3380,4404
3381,4405
3381,4406
3382,4407
3383,4408
3384,4409
3385,4410
3386,4411
3387,4412
3387,4413
3388,4414
3389,4415
3389,4416
3390,4417
3391,4418
3392,4419
3393,4420
3394,4421
3395,4422
3395,4423
3395,4424
3395,4425
3395,4426
3395,4427
3395,4428
3395,4429
3395,4430
3395,4431
3395,4432
3396,4433
3396,4434
3396,4435
3396,4436
3396,4437
3396,4438
3396,4439
3396,4440
3396,4441
3396,4442
3396,4443
3396,4444
3396,4445
3396,4446
3396,4447
3397,4448
3398,4449
3398,4450
3399,4451
3400,4452
3400,4453
3401,4454
3402,4455
3402,4456
3403,4457
3404,4458
3404,4459
3404,4460
3405,4461
3406,4462
3407,4463
3408,4464
3409,4465
3410,4466
3411,4467
3412,4468
3413,4469
3413,4470
3413,4471
3414,4472
3415,4473
3416,4474
3417,4475
3418,4476
3419,4477
3420,4478
3421,4479
3422,4480
3423,4481
3424,4482
3425,4483
3425,4484
3426,4485
3427,4486
3428,4487
3429,4488
3430,4489
3431,4490
3432,4491
3433,4492
3433,4493
3434,4494
3435,4495
3435,4496
3436,4497
3436,4498
3437,4499
3438,4500
3439,4501
3440,4502
3440,4503
3441,4504
3442,4505
3442,4506
3443,4507
3444,4508
3445,4509
3446,4510
3447,4511
3448,4512
3448,4513
3449,4514
3450,4515
3451,4516
3451,4517
3451,4518
3452,4519
3453,4520
3454,4521
3455,4522
3456,4523
3457,4524
3457,4525
3458,4526
3458,4527
3459,4528
3459,4529
3460,4530
3461,4531
3462,4532
3463,4533
3464,4534
3465,4535
3466,4536
3467,4537
3468,4538
3469,4539
3470,4540
3471,4541
3472,4542
3473,4543
3474,4544
3475,4545
3476,4546
3477,4547
3478,4548
3479,4549
3480,4550
3481,4551
3481,4552
3482,4553
3482,4554
3482,4555
3482,4556
3483,4557
3484,4558
3485,4559
3486,4560
3487,4561
3488,4562
3489,4563
3490,4564
3491,4565
3492,4566
3493,4567
3494,4568
3495,4569
3496,4570
3497,4571
3498,4572
3499,4573
3499,4574
3500,4575
3501,4576
3502,4577
3502,4578
3503,4579
3504,4580
3505,4581
3506,4582
3507,4583
3508,4584
3508,4585
3508,4586
3509,4587
3509,4588
3510,4589
3511,4590
3511,4591
3512,4592
3513,4593
3514,4594
3515,4595
3516,4596
3517,4597
3517,4598
3518,4599
3519,4600
3520,4601
3521,4602
3521,4603
3521,4604
3522,4605
3523,4606
3524,4607
3525,4608
3525,4609
3525,4610
3526,4611
3527,4612
3528,4613
3529,4614
3530,4615
3531,4616
3532,4617
3533,4618
3534,4619
3535,4620
3535,4621
3536,4622
3537,4623
3538,4624
3539,4625
3539,4626
3539,4627
3540,4628
3540,4629
3540,4630
3541,4631
3542,4632
3542,4633
3542,4634
3542,4635
3542,4636
3543,4637
3544,4638
3544,4639
3544,4640
3544,4641
3545,4642
3546,4643
3547,4644
3548,4645
3549,4646
3550,4647
3551,4648
3552,4649
3552,4650
3553,4651
3554,4652
3555,4653
3556,4654
3557,4655
3558,4656
3559,4657
3559,4658
3560,4659
3561,4660
3562,4661
3563,4662
3564,4663
3564,4664
3565,4665
3565,4666
3566,4667
3567,4668
3568,4669
3569,4670
3570,4671
3571,4672
3572,4673
3573,4674
3573,4675
3574,4676
3575,4677
3575,4678
3576,4679
3577,4680
3578,4681
3579,4682
3580,4683
3581,4684
3582,4685
3582,4686
3582,4687
3583,4688
3584,4689
3585,4690
3586,4691
3587,4692
3587,4693
3588,4694
3589,4695
3590,4696
3591,4697
3592,4698
3593,4699
3593,4700
3594,4701
3595,4702
3595,4703
3596,4704
3597,4705
3598,4706
3599,4707
3599,4708
3600,4709
3601,4710
3602,4711
3602,4712
3602,4713
3603,4714
3604,4715
3604,4716
3604,4717
3604,4718
3604,4719
3605,4720
3606,4721
3607,4722
3608,4723
3609,4724
3610,4725
3611,4726
3612,4727
3613,4728
3614,4729
3614,4730
3615,4731
3616,4732
3617,4733
3618,4734
3619,4735
3620,4736
3621,4737
3622,4738
3622,4739
3623,4740
3623,4741
3624,4742
3624,4743
3624,4744
3624,4745
3625,4746
3626,4747
3627,4748
3628,4749
3629,4750
3630,4751
3631,4752
3632,4753
3633,4754
3634,4755
3635,4756
3636,4757
3637,4758
3638,4759
3639,4760
3639,4761
3640,4762
3641,4763
3642,4764
3643,4765
3644,4766
3645,4767
3646,4768
3647,4769
3648,4770
3649,4771
3650,4772
3651,4773
3652,4774
3652,4775
3653,4776
3654,4777
3655,4778
3656,4779
3657,4780
3658,4781
3658,4782
3658,4783
3659,4784
3660,4785
3660,4786
3660,4787
3660,4788
3660,4789
3661,4790
3662,4791
3662,4792
3662,4793
3662,4794
3663,4795
3664,4796
3665,4797
3666,4798
3667,4799
3667,4800
3668,4801
3669,4802
3670,4803
3671,4804
3672,4805
3672,4806
3672,4807
3673,4808
3674,4809
3675,4810
3676,4811
3677,4812
3678,4813
3679,4814
3680,4815
3681,4816
3682,4817
3683,4818
3684,4819
3685,4820
3685,4821
3686,4822
3687,4823
3688,4824
3688,4825
3689,4826
3690,4827
3691,4828
3692,4829
3693,4830
3694,4831
3695,4832
3695,4833
3695,4834
3696,4835
3697,4836
3698,4837
3699,4838
3700,4839
3700,4840
3701,4841
3702,4842
3703,4843
3704,4844
3704,4845
3704,4846
3704,4847
3705,4848
3706,4849
3707,4850
3708,4851
3708,4852
3709,4853
3710,4854
3711,4855
3712,4856
3713,4857
3713,4858
3714,4859
3715,4860
3715,4861
3716,4862
3716,4863
3716,4864
3716,4865
3717,4866
3717,4867
3718,4868
3719,4869
3720,4870
3720,4871
3720,4872
3720,4873
3720,4874
3720,4875
3721,4876
3722,4877
3722,4878
3723,4879
3724,4880
3724,4881
3725,4882
3726,4883
3727,4884
3728,4885
3729,4886
3730,4887
3731,4888
3732,4889
3733,4890
3733,4891
3734,4892
3734,4893
3734,4894
3735,4895
3735,4896
3735,4897
3736,4898
3737,4899
3738,4900
3739,4901
3740,4902
3740,4903
3741,4904
3742,4905
3743,4906
3744,4907
3745,4908
3746,4909
3747,4910
3748,4911
3749,4912
3750,4913
3750,4914
3751,4915
3752,4916
3753,4917
3754,4918
3755,4919
3756,4920
3757,4921
3757,4922
3758,4923
3759,4924
3760,4925
3761,4926
3761,4927
3761,4928
3761,4929
3761,4930
3761,4931
3762,4932
3762,4933
3763,4934
3763,4935
3764,4936
3765,4937
3765,4938
3765,4939
3765,4940
3766,4941
3767,4942
3768,4943
3769,4944
3770,4945
3770,4946
3771,4947
3772,4948
3773,4949
3773,4950
3774,4951
3775,4952
3776,4953
3777,4954
3778,4955
3778,4956
3779,4957
3780,4958
3781,4959
3782,4960
3783,4961
3784,4962
3785,4963
3786,4964
3787,4965
3788,4966
3789,4967
3790,4968
3791,4969
3792,4970
3793,4971
3794,4972
3795,4973
3796,4974
3797,4975
3798,4976
3799,4977
3800,4978
3801,4979
3801,4980
3802,4981
3803,4982
3804,4983
3805,4984
3806,4985
3807,4986
3807,4987
3808,4988
3809,4989
3809,4990
3810,4991
3811,4992
3812,4993
3813,4994
3813,4995
3814,4996
3815,4997
3816,4998
3817,4999
3817,5000
3817,5001
3818,5002
3819,5003
3820,5004
3820,5005
3821,5006
3822,5007
3822,5008
3823,5009
3823,5010
3824,5011
3825,5012
3825,5013
3825,5014
3825,5015
3825,5016
3825,5017
3826,5018
3827,5019
3827,5020
3827,5021
3827,5022
3827,5023
3828,5024
3828,5025
3829,5026
3830,5027
3831,5028
3832,5029
3833,5030
3834,5031
3835,5032
3836,5033
3837,5034
3838,5035
3839,5036
3840,5037
3841,5038
3842,5039
3843,5040
3844,5041
3845,5042
3845,5043
3846,5044
3846,5045
3847,5046
3848,5047
